Date,Open,High,Low,Close,Volume,Adj Close
2013-06-18,164.53,165.99,164.52,165.74,114695600,159.34
2013-06-17,164.29,165.22,163.22,164.44,136295600,158.09
2013-06-14,164.03,164.67,162.91,163.18,141197500,156.88
2013-06-13,161.66,164.50,161.30,164.21,163587800,157.87
2013-06-12,164.22,164.39,161.60,161.75,177361500,155.51
2013-06-11,163.30,164.54,162.74,163.10,159505400,156.81
2013-06-10,165.31,165.40,164.37,164.80,105667100,158.44
2013-06-07,163.85,164.95,163.14,164.80,188337800,158.44
2013-06-06,161.20,162.74,160.25,162.73,200225500,156.45
2013-06-05,163.09,163.42,161.13,161.27,211737800,155.05
2013-06-04,164.44,165.10,162.73,163.56,157631500,157.25
2013-06-03,163.83,164.46,162.66,164.35,168390700,158.01
2013-05-31,165.37,166.31,163.13,163.45,176850100,157.14
2013-05-30,165.35,166.59,165.22,165.83,107793800,159.43
2013-05-29,165.42,165.80,164.34,165.22,160363400,158.84
2013-05-28,167.04,167.78,165.81,166.30,143679800,159.88
2013-05-24,164.47,165.38,163.98,165.31,151573900,158.93
2013-05-23,164.16,165.91,163.94,165.45,211064400,159.06
2013-05-22,167.34,169.07,165.17,165.93,244031800,159.53
2013-05-21,167.08,167.80,166.50,167.17,95804200,160.72
2013-05-20,166.78,167.58,166.61,166.93,85071200,160.49
2013-05-17,165.95,167.04,165.73,166.94,129801000,160.50
2013-05-16,165.78,166.36,165.09,165.34,109913600,158.96
2013-05-15,164.96,166.45,164.91,166.12,120718500,159.71
2013-05-14,163.67,165.35,163.67,165.23,119000900,158.85
2013-05-13,163.20,163.81,162.82,163.54,81843200,157.23
2013-05-10,162.99,163.55,162.51,163.41,103203000,157.10
2013-05-09,163.27,163.70,162.47,162.88,106738600,156.59
2013-05-08,162.42,163.39,162.33,163.34,97419200,157.04
2013-05-07,162.13,162.65,161.67,162.60,90359200,156.32
2013-05-06,161.49,162.01,161.42,161.78,66882100,155.54
2013-05-03,161.14,161.88,159.78,161.37,144202300,155.14
2013-05-02,158.68,159.89,158.53,159.75,96407600,153.58
2013-05-01,159.33,159.41,158.10,158.28,138874200,152.17
2013-04-30,159.27,159.72,158.61,159.68,116010700,153.52
2013-04-29,158.67,159.65,158.42,159.30,88572800,153.15
2013-04-26,158.33,158.60,157.73,158.24,95918800,152.13
2013-04-25,158.34,159.27,158.10,158.52,131060600,152.40
2013-04-24,157.83,158.30,157.54,157.88,96781200,151.79
2013-04-23,156.95,157.93,156.17,157.78,166141300,151.69
2013-04-22,155.78,156.54,154.75,156.17,106553500,150.14
2013-04-19,154.50,155.55,154.12,155.48,149687600,149.48
2013-04-18,155.37,155.41,153.55,154.14,167583200,148.19
2013-04-17,156.29,156.32,154.28,155.11,226834800,149.12
2013-04-16,156.29,157.49,155.91,157.41,147507800,151.33
2013-04-15,158.00,158.13,155.10,155.12,217259000,149.13
2013-04-12,158.68,159.04,157.92,158.80,116359900,152.67
2013-04-11,158.70,159.71,158.54,159.19,110142500,153.05
2013-04-10,157.17,158.87,157.13,158.67,135711100,152.55
2013-04-09,156.50,157.32,155.98,156.75,101922200,150.70
2013-04-08,155.27,156.22,154.75,156.21,86571200,150.18
2013-04-05,153.95,155.35,153.77,155.16,159666000,149.17
2013-04-04,155.43,156.17,155.09,155.86,131885000,149.84
2013-04-03,156.91,157.03,154.82,155.23,154167400,149.24
2013-04-02,156.61,157.21,156.37,156.82,101504300,150.77
2013-04-01,156.59,156.91,155.67,156.05,99194100,150.03
2013-03-28,156.09,156.85,155.75,156.67,102932800,150.62
2013-03-27,155.26,156.24,155.00,156.19,99950600,150.16
2013-03-26,155.59,156.23,155.42,156.19,86856600,150.16
2013-03-25,156.01,156.27,154.35,154.95,151322300,148.97
2013-03-22,154.85,155.60,154.73,155.60,111163600,149.59
2013-03-21,154.76,155.64,154.10,154.36,128605000,148.40
2013-03-20,155.52,155.95,155.26,155.69,113759300,149.68
2013-03-19,155.30,155.51,153.59,154.61,167567300,148.64
2013-03-18,154.34,155.64,154.20,154.97,126704300,148.99
2013-03-15,155.85,156.04,155.31,155.83,138601100,149.82
2013-03-14,156.31,156.80,155.91,156.73,126329900,150.01
2013-03-13,155.76,156.12,155.23,155.90,92550900,149.22
2013-03-12,155.92,156.10,155.21,155.68,105755800,149.01
2013-03-11,155.32,156.04,155.13,156.03,83746800,149.34
2013-03-08,155.46,155.65,154.66,155.44,123477800,148.78
2013-03-07,154.70,154.98,154.52,154.78,86101400,148.15
2013-03-06,154.84,154.92,154.16,154.50,94469900,147.88
2013-03-05,153.66,154.70,153.64,154.29,121431900,147.68
2013-03-04,151.76,152.92,151.52,152.92,99010200,146.37
2013-03-01,151.09,152.34,150.41,152.11,170634800,145.59
2013-02-28,151.90,152.87,151.41,151.61,126866000,145.11
2013-02-27,149.89,152.33,149.76,151.91,150781900,145.40
2013-02-26,149.72,150.20,148.73,150.02,186596200,143.59
2013-02-25,152.63,152.86,149.00,149.00,245824800,142.62
2013-02-22,151.15,151.89,150.49,151.89,106356600,145.38
2013-02-21,150.96,151.42,149.94,150.42,183257000,143.97
2013-02-20,153.14,153.19,151.26,151.34,160574800,144.85
2013-02-19,152.37,153.28,152.16,153.25,95105400,146.68
2013-02-15,152.43,152.59,151.55,152.11,215226500,145.59
2013-02-14,151.69,152.47,151.52,152.29,80834300,145.76
2013-02-13,152.33,152.61,151.72,152.15,82322600,145.63
2013-02-12,151.78,152.30,151.61,152.02,65392700,145.51
2013-02-11,151.74,151.90,151.39,151.77,73775000,145.27
2013-02-08,151.22,151.89,151.22,151.80,103133700,145.30
2013-02-07,151.21,151.35,149.86,150.96,162490000,144.49
2013-02-06,150.52,151.26,150.41,151.16,138762800,144.68
2013-02-05,150.35,151.48,150.29,151.05,113912400,144.58
2013-02-04,150.32,151.27,149.43,149.54,159073600,143.13
2013-02-01,150.65,151.42,150.39,151.24,131173000,144.76
2013-01-31,149.89,150.38,149.60,149.70,108975800,143.29
2013-01-30,150.64,150.94,149.93,150.07,137447700,143.64
2013-01-29,149.77,150.85,149.67,150.66,105694400,144.20
2013-01-28,150.29,150.33,149.51,150.07,113357700,143.64
2013-01-25,149.88,150.25,149.37,150.25,147211600,143.81
2013-01-24,149.15,150.14,149.01,149.41,146426400,143.01
2013-01-23,149.13,149.50,148.86,149.37,104596100,142.97
2013-01-22,148.33,149.13,147.98,149.13,111797300,142.74
2013-01-18,147.97,148.49,147.43,148.33,169906000,141.97
2013-01-17,147.70,148.42,147.15,148.00,133833500,141.66
2013-01-16,146.77,147.28,146.61,147.05,104849500,140.75
2013-01-15,146.29,147.21,146.20,147.07,93172600,140.77
2013-01-14,146.89,147.07,146.43,146.97,89567200,140.67
2013-01-11,147.04,147.15,146.61,147.07,113917300,140.77
2013-01-10,146.73,147.09,145.97,147.08,130735400,140.78
2013-01-09,145.87,146.32,145.64,145.92,90745600,139.67
2013-01-08,145.71,145.91,144.98,145.55,121265100,139.31
2013-01-07,145.85,146.11,145.43,145.97,110002500,139.71
2013-01-04,145.97,146.61,145.67,146.37,116817700,140.10
2013-01-03,145.99,146.37,145.34,145.73,144761800,139.49
2013-01-02,145.11,146.15,144.73,146.06,192059000,139.80
2012-12-31,139.66,142.56,139.54,142.41,243935200,136.31
2012-12-28,140.64,141.42,139.87,140.03,148806700,134.03
2012-12-27,141.79,142.08,139.92,141.56,167920600,135.49
2012-12-26,142.64,142.71,141.35,141.75,106947700,135.68
2012-12-24,142.48,142.56,142.19,142.35,53874600,136.25
2012-12-21,142.17,144.09,141.94,142.79,245883800,136.67
2012-12-20,144.38,145.14,143.98,145.12,168487000,137.92
2012-12-19,145.53,145.58,144.24,144.29,150895400,137.13
2012-12-18,144.00,145.50,143.79,145.37,177762800,138.16
2012-12-17,142.47,143.85,142.43,143.77,143238200,136.64
2012-12-14,142.32,142.58,141.88,142.10,137701700,135.05
2012-12-13,143.42,143.83,142.27,142.63,135715000,135.56
2012-12-12,144.00,144.55,143.31,143.51,145880100,136.39
2012-12-11,143.06,144.11,142.99,143.44,152570400,136.33
2012-12-10,142.21,142.81,142.15,142.47,98840700,135.40
2012-12-07,142.53,142.69,141.67,142.41,108726400,135.35
2012-12-06,141.37,142.04,141.16,141.98,103220600,134.94
2012-12-05,141.37,142.16,140.37,141.50,147300500,134.48
2012-12-04,141.44,141.87,140.87,141.25,127512200,134.24
2012-12-03,142.80,142.92,141.34,141.45,124656300,134.44
2012-11-30,142.14,142.42,141.66,142.15,136568300,135.10
2012-11-29,141.99,142.51,141.37,142.12,151085900,135.07
2012-11-28,139.76,141.54,139.00,141.46,177086500,134.44
2012-11-27,140.91,141.39,140.24,140.33,128646200,133.37
2012-11-26,140.65,141.36,140.19,141.05,100124400,134.05
2012-11-23,140.13,141.40,140.04,141.35,65409200,134.34
2012-11-21,139.31,139.57,139.03,139.45,81710800,132.53
2012-11-20,138.91,139.42,138.08,139.19,119807400,132.29
2012-11-19,137.90,139.15,136.41,139.13,151495800,132.23
2012-11-16,135.90,136.64,134.70,136.37,239483900,129.61
2012-11-15,135.98,136.49,135.18,135.70,178128400,128.97
2012-11-14,138.21,138.43,135.62,135.93,191505000,129.19
2012-11-13,137.54,139.25,137.36,137.79,123018300,130.96
2012-11-12,138.59,138.81,137.96,138.27,97677500,131.41
2012-11-09,137.62,139.44,137.55,138.16,201055300,131.31
2012-11-08,139.70,140.41,137.93,138.04,181517300,131.19
2012-11-07,141.66,141.68,139.06,139.72,264304500,132.79
2012-11-06,142.28,143.52,142.13,142.96,107068100,135.87
2012-11-05,141.35,142.17,140.93,141.85,98378500,134.82
2012-11-02,143.68,143.72,141.41,141.56,137702200,134.54
2012-11-01,141.65,143.01,141.52,142.83,100995600,135.75
2012-10-31,141.85,142.03,140.68,141.35,103438500,134.34
2012-10-26,141.30,141.84,140.39,141.35,146023500,134.34
2012-10-25,142.02,142.28,140.57,141.43,134457400,134.42
2012-10-24,141.93,142.10,140.80,141.02,120179400,134.03
2012-10-23,141.86,142.06,140.83,141.42,192056300,134.41
2012-10-22,143.15,143.67,142.28,143.41,125578600,136.30
2012-10-19,145.55,145.56,143.05,143.39,185645200,136.28
2012-10-18,145.82,146.52,145.33,145.82,148108500,138.59
2012-10-17,145.64,146.32,145.42,146.20,128834100,138.95
2012-10-16,144.76,145.64,144.66,145.54,108815500,138.32
2012-10-15,143.23,144.23,142.77,144.08,107689100,136.93
2012-10-12,143.46,143.95,142.58,142.89,124181900,135.80
2012-10-11,144.28,144.49,143.33,143.36,123601500,136.25
2012-10-10,144.18,144.32,143.09,143.28,124247500,136.17
2012-10-09,145.53,145.65,144.15,144.20,148872900,137.05
2012-10-08,145.60,146.12,145.31,145.64,78415400,138.42
2012-10-05,146.91,147.16,145.70,146.14,124842100,138.89
2012-10-04,145.64,146.34,145.44,146.13,124311600,138.88
2012-10-03,144.89,145.43,144.13,145.09,121283100,137.89
2012-10-02,144.92,145.15,143.83,144.50,113422200,137.33
2012-10-01,144.52,145.69,144.01,144.35,135911200,137.19
2012-09-28,144.09,144.56,143.46,143.97,150696100,136.83
2012-09-27,143.89,144.97,143.51,144.64,111830300,137.47
2012-09-26,144.07,144.11,142.95,143.29,146502200,136.18
2012-09-25,145.96,146.24,144.06,144.10,133165200,136.95
2012-09-24,145.15,145.98,145.04,145.65,95682000,138.43
2012-09-21,146.64,146.67,145.81,145.87,108737500,138.64
2012-09-20,146.03,146.79,145.63,146.71,154009800,138.69
2012-09-19,146.79,147.17,146.41,146.70,128318300,138.68
2012-09-18,146.49,146.81,146.25,146.62,98326600,138.61
2012-09-17,146.94,147.19,146.37,146.74,119427800,138.72
2012-09-14,146.88,148.11,146.76,147.24,169777000,139.19
2012-09-13,144.37,147.04,143.99,146.59,225470200,138.58
2012-09-12,144.39,144.55,143.90,144.39,87640900,136.50
2012-09-11,143.60,144.37,143.56,143.91,88760000,136.05
2012-09-10,144.19,144.44,143.46,143.51,86458500,135.67
2012-09-07,144.01,144.39,143.88,144.33,107272100,136.44
2012-09-06,141.76,143.78,141.75,143.77,158272500,135.91
2012-09-05,141.09,141.47,140.63,140.91,100660300,133.21
2012-09-04,141.04,141.46,140.13,141.03,120226200,133.32
2012-08-31,141.29,141.82,140.36,141.16,151970400,133.45
2012-08-30,140.90,140.94,140.19,140.49,96589900,132.81
2012-08-29,141.52,141.89,141.12,141.51,65421300,133.78
2012-08-28,141.18,141.84,140.97,141.40,75689600,133.67
2012-08-27,141.89,142.08,141.34,141.54,68785900,133.81
2012-08-24,140.31,141.83,140.22,141.51,99481200,133.78
2012-08-23,141.47,141.48,140.44,140.66,111466400,132.97
2012-08-22,141.40,142.05,141.07,141.82,133243500,134.07
2012-08-21,142.54,143.09,141.45,141.76,105581100,134.01
2012-08-20,141.98,142.22,141.59,142.19,78255700,134.42
2012-08-17,142.23,142.30,141.86,142.18,90813700,134.41
2012-08-16,141.15,142.16,140.80,141.99,112014200,134.23
2012-08-15,140.64,141.19,140.55,140.95,71085900,133.25
2012-08-14,141.29,141.38,140.37,140.79,102379400,133.10
2012-08-13,140.60,140.84,140.04,140.77,79426900,133.08
2012-08-10,140.04,140.89,139.81,140.84,99792700,133.14
2012-08-09,140.29,140.89,140.15,140.61,90291700,132.93
2012-08-08,139.85,140.65,139.81,140.49,89754700,132.81
2012-08-07,140.18,140.92,140.03,140.32,109545100,132.65
2012-08-06,139.72,140.17,139.56,139.62,86326200,131.99
2012-08-03,138.56,139.64,136.68,139.35,157825000,131.74
2012-08-02,136.55,137.57,135.58,136.64,199556600,129.17
2012-08-01,138.70,138.73,137.40,137.59,138293800,130.07
2012-07-31,138.49,138.87,137.71,137.71,120575900,130.19
2012-07-30,138.52,139.34,138.27,138.68,106782000,131.10
2012-07-27,136.89,139.07,136.14,138.68,236768900,131.10
2012-07-26,135.89,136.46,135.26,136.17,156526500,128.73
2012-07-25,134.21,134.56,133.25,133.96,129122300,126.64
2012-07-24,135.19,135.25,133.03,133.93,173301200,126.61
2012-07-23,134.47,136.38,133.84,135.09,145210900,127.71
2012-07-20,136.95,137.16,136.32,136.47,142904500,129.01
2012-07-19,137.65,138.18,137.21,137.73,129847300,130.20
2012-07-18,136.04,137.64,135.96,137.37,113349700,129.86
2012-07-17,135.97,136.64,134.55,136.36,138860300,128.91
2012-07-16,135.44,135.83,134.90,135.43,97525200,128.03
2012-07-13,133.86,135.89,133.84,135.75,129642600,128.33
2012-07-12,133.38,134.23,132.60,133.51,143583200,126.22
2012-07-11,134.21,134.60,133.38,134.16,141733400,126.83
2012-07-10,136.01,136.23,133.68,134.14,167884800,126.81
2012-07-09,135.38,135.57,134.70,135.32,103780500,127.93
2012-07-06,135.47,135.77,134.85,135.49,151192100,128.09
2012-07-05,136.90,137.80,136.29,136.79,126177500,129.32
2012-07-03,136.48,137.51,136.34,137.41,80450000,129.90
2012-07-02,136.48,136.65,135.52,136.51,129524500,129.05
2012-06-29,135.20,136.27,134.85,136.10,212250900,128.66
2012-06-28,132.29,132.99,131.28,132.79,169242100,125.53
2012-06-27,132.42,133.43,131.97,133.17,108088000,125.89
2012-06-26,131.70,132.38,130.93,131.98,141634000,124.77
2012-06-25,132.05,132.10,130.85,131.32,146375700,124.14
2012-06-22,133.13,133.71,132.62,133.46,130029200,126.17
2012-06-21,135.64,135.78,132.33,132.44,205272200,125.20
2012-06-20,135.71,136.10,134.27,135.48,206451800,128.08
2012-06-19,135.08,136.25,134.37,135.70,137382600,128.29
2012-06-18,133.58,134.73,133.28,134.40,131360900,127.06
2012-06-15,133.38,134.26,133.10,134.14,169444500,126.81
2012-06-14,132.34,134.00,131.98,133.47,230615500,125.53
2012-06-13,132.53,133.36,131.62,132.07,172223900,124.21
2012-06-12,131.79,133.01,131.16,132.92,181931800,125.01
2012-06-11,134.17,134.25,131.28,131.41,169756100,123.59
2012-06-08,131.71,133.13,131.29,133.10,143915400,125.18
2012-06-07,133.47,133.53,131.78,132.05,184772700,124.19
2012-06-06,129.97,132.03,129.93,131.97,184202800,124.12
2012-06-05,127.85,129.26,127.78,129.07,164149400,121.39
2012-06-04,128.39,128.74,127.14,128.10,202545800,120.48
2012-06-01,129.41,131.50,128.16,128.16,253240900,120.53
2012-05-31,131.71,132.45,130.34,131.47,196186000,123.65
2012-05-30,132.56,133.69,131.49,131.76,162370400,123.92
2012-05-29,133.16,133.93,131.17,133.70,152883500,125.74
2012-05-25,132.48,132.85,131.78,132.10,135465600,124.24
2012-05-24,132.63,132.84,131.42,132.53,167357600,124.64
2012-05-23,131.25,132.46,129.99,132.27,204958400,124.40
2012-05-22,132.31,133.23,131.34,132.20,197531200,124.33
2012-05-21,130.16,132.02,129.95,131.97,177861100,124.12
2012-05-18,131.37,131.60,129.55,129.74,319615900,122.02
2012-05-17,132.86,133.02,130.79,130.86,247992900,123.07
2012-05-16,133.94,134.55,132.80,132.83,207265500,124.92
2012-05-15,134.02,134.81,133.13,133.34,207629300,125.40
2012-05-14,134.31,135.61,133.91,134.11,163910000,126.13
2012-05-11,135.17,136.87,135.11,135.61,153032400,127.54
2012-05-10,136.68,136.85,135.71,136.02,150600000,127.93
2012-05-09,135.10,136.61,134.49,135.74,220752500,127.66
2012-05-08,136.28,136.77,134.92,136.55,213377700,128.42
2012-05-07,136.51,137.56,136.46,137.10,127765900,128.94
2012-05-04,138.52,139.30,136.92,137.00,193927300,128.85
2012-05-03,140.34,140.45,138.99,139.25,143759700,130.96
2012-05-02,139.92,140.46,139.46,140.32,121081000,131.97
2012-05-01,139.79,141.66,139.63,140.74,138832200,132.36
2012-04-30,140.11,140.21,139.49,139.87,115092200,131.55
2012-04-27,140.58,140.79,139.80,140.39,130725000,132.04
2012-04-26,138.89,140.32,138.81,140.16,136291600,131.82
2012-04-25,138.65,139.25,138.53,139.19,150252200,130.91
2012-04-24,136.91,137.66,136.80,137.31,137484200,129.14
2012-04-23,136.54,136.91,135.94,136.79,171844900,128.65
2012-04-20,138.33,138.83,137.87,137.95,143199600,129.74
2012-04-19,138.63,139.15,137.07,137.72,198666700,129.52
2012-04-18,138.46,139.08,138.38,138.61,123884200,130.36
2012-04-17,137.84,139.36,137.70,139.08,147877600,130.80
2012-04-16,137.84,138.04,136.58,137.05,147825300,128.89
2012-04-13,138.47,138.82,137.01,137.14,169246700,128.98
2012-04-12,137.13,138.90,137.03,138.79,154321500,130.53
2012-04-11,137.29,137.54,136.75,137.00,154133000,128.85
2012-04-10,137.95,138.34,135.76,135.90,235360300,127.81
2012-04-09,138.03,139.84,137.84,138.22,127555900,129.99
2012-04-05,139.38,140.20,139.26,139.79,137439400,131.47
2012-04-04,140.22,140.34,139.34,139.86,146896000,131.54
2012-04-03,141.64,141.88,140.43,141.26,155806700,132.85
2012-04-02,140.64,142.21,140.36,141.84,151741100,133.40
2012-03-30,140.92,141.05,140.05,140.81,135486800,132.43
2012-03-29,139.64,140.49,139.09,140.23,164963700,131.88
2012-03-28,141.10,141.32,139.64,140.47,148562100,132.11
2012-03-27,141.74,141.83,141.08,141.17,119868500,132.77
2012-03-26,140.65,141.61,140.60,141.61,120164000,133.18
2012-03-23,139.32,139.81,138.55,139.65,120521000,131.34
2012-03-22,139.18,139.55,138.74,139.20,135216700,130.92
2012-03-21,140.52,140.65,139.92,140.21,122388400,131.87
2012-03-20,140.05,140.61,139.64,140.44,121729700,132.08
2012-03-19,140.21,141.28,140.11,140.85,125291100,132.47
2012-03-16,140.36,140.48,140.00,140.30,152893500,131.95
2012-03-15,140.12,140.78,139.76,140.72,165118500,131.77
2012-03-14,140.10,140.45,139.48,139.91,145163600,131.01
2012-03-13,138.32,140.13,138.09,140.06,184090500,131.15
2012-03-12,137.55,137.76,137.09,137.58,104003500,128.83
2012-03-09,137.30,137.93,137.13,137.57,122836800,128.82
2012-03-08,136.52,137.32,136.24,137.04,116968900,128.32
2012-03-07,135.06,135.91,134.93,135.69,143692200,127.06
2012-03-06,135.35,135.43,134.36,134.75,202129900,126.18
2012-03-05,137.10,137.20,136.28,136.75,140765000,128.05
2012-03-02,137.64,137.82,137.00,137.31,120638300,128.57
2012-03-01,137.31,137.99,136.93,137.73,145023500,128.97
2012-02-29,137.76,138.19,136.54,137.02,185934700,128.30
2012-02-28,137.20,137.72,136.93,137.56,129355900,128.81
2012-02-27,136.02,137.53,135.80,137.16,145728900,128.43
2012-02-24,136.93,137.20,136.63,136.93,105539100,128.22
2012-02-23,135.96,136.73,135.50,136.63,137704300,127.94
2012-02-22,136.26,136.55,135.79,136.03,124455300,127.38
2012-02-21,136.73,137.05,136.05,136.47,134042300,127.79
2012-02-17,136.52,136.63,135.96,136.41,129869400,127.73
2012-02-16,134.57,136.17,134.33,136.05,186567800,127.40
2012-02-15,135.63,135.83,134.29,134.56,195195100,126.00
2012-02-14,135.00,135.27,134.25,135.19,165329500,126.59
2012-02-13,135.32,135.52,134.74,135.36,115841900,126.75
2012-02-10,134.16,134.47,133.84,134.36,167907500,125.81
2012-02-09,135.41,135.59,134.56,135.36,148602900,126.75
2012-02-08,134.86,135.22,134.31,135.19,139361400,126.59
2012-02-07,134.17,135.02,133.64,134.79,135528100,126.22
2012-02-06,133.98,134.51,133.83,134.45,107694500,125.90
2012-02-03,134.00,134.62,133.77,134.54,160598500,125.98
2012-02-02,132.73,133.02,132.21,132.68,113090400,124.24
2012-02-01,132.29,133.14,132.13,132.47,166234500,124.04
2012-01-31,132.02,132.18,130.68,131.32,157212000,122.97
2012-01-30,130.51,131.44,130.06,131.37,147311800,123.01
2012-01-27,131.24,132.05,131.15,131.82,135259100,123.43
2012-01-26,133.15,133.40,131.36,131.88,184880500,123.49
2012-01-25,131.26,132.87,130.75,132.56,198613200,124.13
2012-01-24,130.80,131.50,130.60,131.46,103083300,123.10
2012-01-23,131.51,132.25,130.98,131.61,129295800,123.24
2012-01-20,131.24,131.95,130.92,131.95,138230200,123.56
2012-01-19,131.22,131.57,130.80,131.46,126328900,123.10
2012-01-18,129.31,130.84,129.08,130.77,163395200,122.45
2012-01-17,130.08,130.32,128.90,129.34,132209200,121.11
2012-01-13,128.64,129.05,127.72,128.84,179836200,120.64
2012-01-12,129.57,129.70,128.54,129.51,118983700,121.27
2012-01-11,128.73,129.37,128.52,129.20,111540700,120.98
2012-01-10,129.39,129.65,128.95,129.13,115282000,120.92
